business_id,booking_id,customer_id,staff_id,appointment_start,appointment_end,booking_created_at,status,expected_value_ex_gst,booking_source
B001,B00561,C0066,S02,2026-08-27T13:00:00+10:00,2026-08-27T14:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,walk_in
B001,B00562,C0067,S02,2026-08-27T14:00:00+10:00,2026-08-27T15:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,phone
B001,B00563,C0068,S03,2026-08-24T09:00:00+10:00,2026-08-24T11:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,online
B001,B00564,C0069,S03,2026-08-24T11:00:00+10:00,2026-08-24T13:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,walk_in
B001,B00565,C0070,S03,2026-08-24T13:00:00+10:00,2026-08-24T15:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,phone
B001,B00566,C0071,S03,2026-08-24T15:00:00+10:00,2026-08-24T17:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,online
B001,B00567,C0072,S03,2026-08-25T09:00:00+10:00,2026-08-25T11:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,walk_in
B001,B00568,C0073,S03,2026-08-25T11:00:00+10:00,2026-08-25T13:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,phone
B001,B00569,C0074,S03,2026-08-25T13:00:00+10:00,2026-08-25T15:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,online
B001,B00570,C0075,S03,2026-08-25T15:00:00+10:00,2026-08-25T17:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,walk_in
B001,B00571,C0076,S03,2026-08-26T09:00:00+10:00,2026-08-26T11:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,phone
B001,B00572,C0077,S03,2026-08-26T11:00:00+10:00,2026-08-26T13:00:00+10:00,2026-08-14T10:00:00+10:00,Completed,180,online
B001,B00573,C0078,S03,2026-08-26T13:00:00+10:00,2026-08-26T15:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,180,walk_in
B001,B00574,C0079,S03,2026-08-26T15:00:00+10:00,2026-08-26T17:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,180,phone
B001,B00575,C0080,S03,2026-08-27T09:00:00+10:00,2026-08-27T10:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,online
B001,B00576,C0081,S03,2026-08-27T10:00:00+10:00,2026-08-27T11:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,walk_in
B001,B00577,C0082,S03,2026-08-27T11:00:00+10:00,2026-08-27T12:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,phone
B001,B00578,C0083,S03,2026-08-27T12:00:00+10:00,2026-08-27T13:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,online
B001,B00579,C0084,S03,2026-08-27T13:00:00+10:00,2026-08-27T14:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,walk_in
B001,B00580,C0085,S03,2026-08-27T14:00:00+10:00,2026-08-27T15:00:00+10:00,2026-08-22T10:00:00+10:00,Completed,70,phone
B001,B00581,C0086,S01,2026-08-31T09:00:00+10:00,2026-08-31T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00582,C0087,S01,2026-08-31T11:00:00+10:00,2026-08-31T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00583,C0088,S01,2026-08-31T13:00:00+10:00,2026-08-31T15:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00584,C0089,S01,2026-08-31T15:00:00+10:00,2026-08-31T17:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00585,C0090,S01,2026-09-01T09:00:00+10:00,2026-09-01T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00586,C0091,S01,2026-09-01T11:00:00+10:00,2026-09-01T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00587,C0092,S01,2026-09-01T13:00:00+10:00,2026-09-01T15:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00588,C0093,S01,2026-09-01T15:00:00+10:00,2026-09-01T17:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00589,C0094,S01,2026-09-02T09:00:00+10:00,2026-09-02T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00590,C0095,S01,2026-09-02T11:00:00+10:00,2026-09-02T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00591,C0096,S01,2026-09-02T13:00:00+10:00,2026-09-02T14:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00592,C0097,S01,2026-09-02T14:00:00+10:00,2026-09-02T15:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00593,C0098,S01,2026-09-02T15:00:00+10:00,2026-09-02T16:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00594,C0099,S01,2026-09-02T16:00:00+10:00,2026-09-02T17:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00595,C0100,S01,2026-09-03T09:00:00+10:00,2026-09-03T10:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00596,C0101,S01,2026-09-03T10:00:00+10:00,2026-09-03T11:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00597,C0102,S01,2026-09-03T11:00:00+10:00,2026-09-03T12:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00598,C0103,S01,2026-09-03T12:00:00+10:00,2026-09-03T13:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00599,C0104,S01,2026-09-03T13:00:00+10:00,2026-09-03T14:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00600,C0105,S01,2026-09-03T14:00:00+10:00,2026-09-03T15:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00601,C0106,S02,2026-08-31T09:00:00+10:00,2026-08-31T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00602,C0107,S02,2026-08-31T11:00:00+10:00,2026-08-31T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00603,C0108,S02,2026-08-31T13:00:00+10:00,2026-08-31T15:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00604,C0109,S02,2026-08-31T15:00:00+10:00,2026-08-31T17:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00605,C0110,S02,2026-09-01T09:00:00+10:00,2026-09-01T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00606,C0111,S02,2026-09-01T11:00:00+10:00,2026-09-01T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00607,C0112,S02,2026-09-01T13:00:00+10:00,2026-09-01T15:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00608,C0113,S02,2026-09-01T15:00:00+10:00,2026-09-01T17:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00609,C0114,S02,2026-09-02T09:00:00+10:00,2026-09-02T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00610,C0115,S02,2026-09-02T11:00:00+10:00,2026-09-02T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00611,C0116,S02,2026-09-02T13:00:00+10:00,2026-09-02T14:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00612,C0117,S02,2026-09-02T14:00:00+10:00,2026-09-02T15:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00613,C0118,S02,2026-09-02T15:00:00+10:00,2026-09-02T16:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00614,C0119,S02,2026-09-02T16:00:00+10:00,2026-09-02T17:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00615,C0120,S02,2026-09-03T09:00:00+10:00,2026-09-03T10:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00616,C0121,S02,2026-09-03T10:00:00+10:00,2026-09-03T11:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00617,C0122,S02,2026-09-03T11:00:00+10:00,2026-09-03T12:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00618,C0123,S02,2026-09-03T12:00:00+10:00,2026-09-03T13:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00619,C0124,S02,2026-09-03T13:00:00+10:00,2026-09-03T14:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00620,C0125,S02,2026-09-03T14:00:00+10:00,2026-09-03T15:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00621,C0126,S03,2026-08-31T09:00:00+10:00,2026-08-31T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00622,C0127,S03,2026-08-31T11:00:00+10:00,2026-08-31T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00623,C0128,S03,2026-08-31T13:00:00+10:00,2026-08-31T15:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00624,C0129,S03,2026-08-31T15:00:00+10:00,2026-08-31T17:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00625,C0130,S03,2026-09-01T09:00:00+10:00,2026-09-01T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00626,C0131,S03,2026-09-01T11:00:00+10:00,2026-09-01T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00627,C0132,S03,2026-09-01T13:00:00+10:00,2026-09-01T15:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00628,C0133,S03,2026-09-01T15:00:00+10:00,2026-09-01T17:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,phone
B001,B00629,C0134,S03,2026-09-02T09:00:00+10:00,2026-09-02T11:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,online
B001,B00630,C0135,S03,2026-09-02T11:00:00+10:00,2026-09-02T13:00:00+10:00,2026-08-21T10:00:00+10:00,Completed,180,walk_in
B001,B00631,C0136,S03,2026-09-02T13:00:00+10:00,2026-09-02T15:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,180,phone
B001,B00632,C0137,S03,2026-09-02T15:00:00+10:00,2026-09-02T17:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,180,online
B001,B00633,C0138,S03,2026-09-03T09:00:00+10:00,2026-09-03T10:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00634,C0139,S03,2026-09-03T10:00:00+10:00,2026-09-03T11:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00635,C0140,S03,2026-09-03T11:00:00+10:00,2026-09-03T12:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00636,C0141,S03,2026-09-03T12:00:00+10:00,2026-09-03T13:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,walk_in
B001,B00637,C0142,S03,2026-09-03T13:00:00+10:00,2026-09-03T14:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,phone
B001,B00638,C0143,S03,2026-09-03T14:00:00+10:00,2026-09-03T15:00:00+10:00,2026-08-29T10:00:00+10:00,Completed,70,online
B001,B00639,C0144,S01,2026-09-07T09:00:00+10:00,2026-09-07T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00640,C0145,S01,2026-09-07T11:00:00+10:00,2026-09-07T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,phone
B001,B00641,C0146,S01,2026-09-07T13:00:00+10:00,2026-09-07T15:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00642,C0147,S01,2026-09-07T15:00:00+10:00,2026-09-07T16:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,walk_in
B001,B00643,C0148,S01,2026-09-07T16:00:00+10:00,2026-09-07T17:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,phone
B001,B00644,C0149,S01,2026-09-10T09:00:00+10:00,2026-09-10T10:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,online
B001,B00645,C0150,S01,2026-09-10T10:00:00+10:00,2026-09-10T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,walk_in
B001,B00646,C0151,S01,2026-09-10T11:00:00+10:00,2026-09-10T12:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,phone
B001,B00647,C0152,S01,2026-09-10T12:00:00+10:00,2026-09-10T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,online
B001,B00648,C0153,S01,2026-09-10T13:00:00+10:00,2026-09-10T14:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,walk_in
B001,B00649,C0154,S01,2026-09-10T14:00:00+10:00,2026-09-10T15:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,phone
B001,B00650,C0155,S01,2026-09-10T15:00:00+10:00,2026-09-10T16:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,online
B001,B00651,C0156,S01,2026-09-10T16:00:00+10:00,2026-09-10T17:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,walk_in
B001,B00652,C0157,S01,2026-09-11T09:00:00+10:00,2026-09-11T10:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,phone
B001,B00653,C0158,S01,2026-09-11T10:00:00+10:00,2026-09-11T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,70,online
B001,B00654,C0159,S02,2026-09-07T09:00:00+10:00,2026-09-07T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00655,C0160,S02,2026-09-07T11:00:00+10:00,2026-09-07T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,phone
B001,B00656,C0161,S02,2026-09-07T13:00:00+10:00,2026-09-07T15:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00657,C0162,S02,2026-09-07T15:00:00+10:00,2026-09-07T17:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00658,C0163,S02,2026-09-08T09:00:00+10:00,2026-09-08T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,phone
B001,B00659,C0164,S02,2026-09-08T11:00:00+10:00,2026-09-08T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00660,C0165,S02,2026-09-08T13:00:00+10:00,2026-09-08T15:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00661,C0001,S02,2026-09-08T15:00:00+10:00,2026-09-08T17:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,phone
B001,B00662,C0002,S02,2026-09-09T09:00:00+10:00,2026-09-09T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00663,C0003,S02,2026-09-09T11:00:00+10:00,2026-09-09T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00664,C0004,S02,2026-09-09T13:00:00+10:00,2026-09-09T14:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,phone
B001,B00665,C0005,S02,2026-09-09T14:00:00+10:00,2026-09-09T15:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,online
B001,B00666,C0006,S02,2026-09-09T15:00:00+10:00,2026-09-09T16:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,walk_in
B001,B00667,C0007,S02,2026-09-09T16:00:00+10:00,2026-09-09T17:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,phone
B001,B00668,C0008,S02,2026-09-10T09:00:00+10:00,2026-09-10T10:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,online
B001,B00669,C0009,S02,2026-09-10T10:00:00+10:00,2026-09-10T11:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,walk_in
B001,B00670,C0010,S02,2026-09-10T11:00:00+10:00,2026-09-10T12:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,phone
B001,B00671,C0011,S02,2026-09-10T12:00:00+10:00,2026-09-10T13:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,online
B001,B00672,C0012,S02,2026-09-10T13:00:00+10:00,2026-09-10T14:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,walk_in
B001,B00673,C0013,S02,2026-09-10T14:00:00+10:00,2026-09-10T15:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,phone
B001,B00674,C0014,S03,2026-09-07T09:00:00+10:00,2026-09-07T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00675,C0015,S03,2026-09-07T11:00:00+10:00,2026-09-07T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00676,C0016,S03,2026-09-07T13:00:00+10:00,2026-09-07T15:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,phone
B001,B00677,C0017,S03,2026-09-07T15:00:00+10:00,2026-09-07T17:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00678,C0018,S03,2026-09-08T09:00:00+10:00,2026-09-08T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00679,C0019,S03,2026-09-08T11:00:00+10:00,2026-09-08T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,phone
B001,B00680,C0020,S03,2026-09-08T13:00:00+10:00,2026-09-08T15:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00681,C0021,S03,2026-09-08T15:00:00+10:00,2026-09-08T17:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,walk_in
B001,B00682,C0022,S03,2026-09-09T09:00:00+10:00,2026-09-09T11:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,phone
B001,B00683,C0023,S03,2026-09-09T11:00:00+10:00,2026-09-09T13:00:00+10:00,2026-08-28T10:00:00+10:00,Completed,180,online
B001,B00684,C0024,S03,2026-09-09T13:00:00+10:00,2026-09-09T15:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,180,walk_in
B001,B00685,C0025,S03,2026-09-09T15:00:00+10:00,2026-09-09T17:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,180,phone
B001,B00686,C0026,S03,2026-09-10T09:00:00+10:00,2026-09-10T10:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,online
B001,B00687,C0027,S03,2026-09-10T10:00:00+10:00,2026-09-10T11:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,walk_in
B001,B00688,C0028,S03,2026-09-10T11:00:00+10:00,2026-09-10T12:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,phone
B001,B00689,C0029,S03,2026-09-10T12:00:00+10:00,2026-09-10T13:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,online
B001,B00690,C0030,S03,2026-09-10T13:00:00+10:00,2026-09-10T14:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,walk_in
B001,B00691,C0031,S03,2026-09-10T14:00:00+10:00,2026-09-10T15:00:00+10:00,2026-09-05T10:00:00+10:00,Completed,70,phone
B001,B00692,C0032,S01,2026-09-14T09:00:00+10:00,2026-09-14T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00693,C0033,S01,2026-09-14T11:00:00+10:00,2026-09-14T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00694,C0034,S01,2026-09-14T13:00:00+10:00,2026-09-14T15:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00695,C0035,S01,2026-09-14T15:00:00+10:00,2026-09-14T17:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00696,C0036,S01,2026-09-15T09:00:00+10:00,2026-09-15T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00697,C0037,S01,2026-09-15T11:00:00+10:00,2026-09-15T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00698,C0038,S01,2026-09-15T13:00:00+10:00,2026-09-15T15:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00699,C0039,S01,2026-09-15T15:00:00+10:00,2026-09-15T17:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00700,C0040,S01,2026-09-16T09:00:00+10:00,2026-09-16T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00701,C0041,S01,2026-09-16T11:00:00+10:00,2026-09-16T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00702,C0042,S01,2026-09-16T13:00:00+10:00,2026-09-16T14:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00703,C0043,S01,2026-09-16T14:00:00+10:00,2026-09-16T15:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,phone
B001,B00704,C0044,S01,2026-09-16T15:00:00+10:00,2026-09-16T16:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00705,C0045,S01,2026-09-16T16:00:00+10:00,2026-09-16T17:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00706,C0046,S01,2026-09-17T09:00:00+10:00,2026-09-17T10:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,phone
B001,B00707,C0047,S01,2026-09-17T10:00:00+10:00,2026-09-17T11:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00708,C0048,S01,2026-09-17T11:00:00+10:00,2026-09-17T12:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00709,C0049,S01,2026-09-17T12:00:00+10:00,2026-09-17T13:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,phone
B001,B00710,C0050,S01,2026-09-17T13:00:00+10:00,2026-09-17T14:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00711,C0051,S01,2026-09-17T14:00:00+10:00,2026-09-17T15:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00712,C0052,S02,2026-09-14T09:00:00+10:00,2026-09-14T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00713,C0053,S02,2026-09-14T11:00:00+10:00,2026-09-14T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00714,C0054,S02,2026-09-14T13:00:00+10:00,2026-09-14T15:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00715,C0055,S02,2026-09-14T15:00:00+10:00,2026-09-14T17:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00716,C0056,S02,2026-09-15T09:00:00+10:00,2026-09-15T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00717,C0057,S02,2026-09-15T11:00:00+10:00,2026-09-15T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00718,C0058,S02,2026-09-15T13:00:00+10:00,2026-09-15T15:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00719,C0059,S02,2026-09-15T15:00:00+10:00,2026-09-15T17:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00720,C0060,S02,2026-09-16T09:00:00+10:00,2026-09-16T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00721,C0061,S02,2026-09-16T11:00:00+10:00,2026-09-16T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00722,C0062,S02,2026-09-16T13:00:00+10:00,2026-09-16T14:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00723,C0063,S02,2026-09-16T14:00:00+10:00,2026-09-16T15:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00724,C0064,S02,2026-09-16T15:00:00+10:00,2026-09-16T16:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,phone
B001,B00725,C0065,S02,2026-09-16T16:00:00+10:00,2026-09-16T17:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00726,C0066,S02,2026-09-17T09:00:00+10:00,2026-09-17T10:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00727,C0067,S02,2026-09-17T10:00:00+10:00,2026-09-17T11:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,phone
B001,B00728,C0068,S02,2026-09-17T11:00:00+10:00,2026-09-17T12:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00729,C0069,S02,2026-09-17T12:00:00+10:00,2026-09-17T13:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00730,C0070,S02,2026-09-17T13:00:00+10:00,2026-09-17T14:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,phone
B001,B00731,C0071,S02,2026-09-17T14:00:00+10:00,2026-09-17T15:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00732,C0072,S03,2026-09-14T09:00:00+10:00,2026-09-14T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00733,C0073,S03,2026-09-14T11:00:00+10:00,2026-09-14T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00734,C0074,S03,2026-09-14T13:00:00+10:00,2026-09-14T15:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00735,C0075,S03,2026-09-14T15:00:00+10:00,2026-09-14T17:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00736,C0076,S03,2026-09-15T09:00:00+10:00,2026-09-15T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00737,C0077,S03,2026-09-15T11:00:00+10:00,2026-09-15T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00738,C0078,S03,2026-09-15T13:00:00+10:00,2026-09-15T15:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00739,C0079,S03,2026-09-15T15:00:00+10:00,2026-09-15T17:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,phone
B001,B00740,C0080,S03,2026-09-16T09:00:00+10:00,2026-09-16T11:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,online
B001,B00741,C0081,S03,2026-09-16T11:00:00+10:00,2026-09-16T13:00:00+10:00,2026-09-04T10:00:00+10:00,Completed,180,walk_in
B001,B00742,C0082,S03,2026-09-16T13:00:00+10:00,2026-09-16T15:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,180,phone
B001,B00743,C0083,S03,2026-09-16T15:00:00+10:00,2026-09-16T17:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,180,online
B001,B00744,C0084,S03,2026-09-17T09:00:00+10:00,2026-09-17T10:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
B001,B00745,C0085,S03,2026-09-17T10:00:00+10:00,2026-09-17T11:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,phone
B001,B00746,C0086,S03,2026-09-17T11:00:00+10:00,2026-09-17T12:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,online
B001,B00747,C0087,S03,2026-09-17T12:00:00+10:00,2026-09-17T13:00:00+10:00,2026-09-12T10:00:00+10:00,Completed,70,walk_in
